language,url,date,crawled_from,label_combined,label_relevance,label_aid_sec,label_education,label_health,label_protection,label_food_sec
english,https://apnews.com/article/evo-morales-trials-la-paz-santa-cruz-bolivia-751ed0379ece48a7c8db72478c08cd10,2021-03-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/ewart-brown-puerto-rico-lawsuits-bermuda-courts-fb34e5e4070d8b742766e9a1904bc8af,2021-01-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/explosions-fires-3e9543014d458851a6814fcdad03d7b0,2022-07-31 14:57:14.000,newsAPI,[],False,False,False,False,False,
english,https://apnews.com/article/explosions-mexico-caribbean-mexico-city-7507b2335e538a852a3ae8d2cf427633,2021-11-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/explosions-mexico-mexico-city-361d124531e33f4fb08c3cf7f6a3f0f2,2021-08-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/famine-sudan-africa-middle-east-south-sudan-9704f524380e58a623f76bc648d68bf7?ct=t(EMAIL_CAMPAIGN_2021_APR_27)&goal=0_846c9d83bb-bb0beaa020-109586645,2021-04-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/fiji-europe-coronavirus-pandemic-health-bd8074c4a6a2575504a182330e94bdb9,2021-06-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/financial-markets-beirut-lebanon-coronavirus-pandemic-economy-ffe14caae11c77d1afab8f168145f386,2021-01-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/financial-markets-health-lebanon-coronavirus-pandemic-bf3cc7d7b3eba917b1bce920ae2f8000,2021-01-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/fires-india-new-delhi-43c6bc4953231991803990337915774d,2021-11-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-china-hong-kong-typhoons-environment-and-nature-1e5f301af3bece9c2c1713f73f837a72,2021-10-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-middle-east-iraq-03dc92e6666adf76af609e9e2c49479a,2021-12-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-middle-east-pakistan-islamabad-monsoons-516fd664fb930f9a6aa0656f31d24fa2,2022-09-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-mozambique-6be68c40ac2bf15546a09ce2a17feceb,2021-01-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-pakistan-united-arab-emirates-islamabad-antonio-guterres-5651ad0f6fbaaa0ddd644b4f62da7e48,2022-09-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-state-governments-brazil-c099dea0807537a3366c9c3ed4078c3c,2021-12-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/floods-state-governments-caribbean-sao-paulo-franco-1319630f1ac348c5ac630e567fb177c1,2022-01-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/france-police-violence-trial-theo-luhaka-paris-dbe79be702c86c1459b335f272e66f33,2024-01-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,False
english,https://apnews.com/article/gangs-latin-america-mexico-718ad5372124498d74b070d3e8777e01,2021-01-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/gaza-israel-middle-east-israel-palestinian-conflict-9f55fcb62af8224b954632b9e3edc2a0,2021-05-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/genomics-johannesburg-coronavirus-pandemic-africa-south-africa-73cc92665392f2bc94764daeff57e823,2021-01-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/gershkovich-russia-jailed-journalist-wsj-6355a64af82338408373f89330c33661,2024-01-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,False
english,https://apnews.com/article/global-trade-coronavirus-pandemic-mexico-city-mexico-8d53c544b1744383c519206b876e51b7,2021-01-27 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/global-trade-egypt-cairo-moscow-suez-canal-d090a2f5edee60aec9a97369c5235faf,2021-04-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-central-america-immigration-mexico-27593f4b573f56e5b72b286ef2d2d191,2021-03-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-city-airport-closed-volcanic-ash-de6cd82e3b79b7bb31f34de7ea9d6a93,2021-03-24 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-guatemala-city-latin-america-evacuations-684cf5b6dd4e9bb4e5e81df8bee96feb,2021-03-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-honduras-coronavirus-pandemic-33fd6947ae9aff42bcefd2174cfa3e14,2021-01-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-honduras-immigration-coronavirus-pandemic-c3ef3fa632cd1cc25a93c8c198b3f85a,2021-01-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-honduras-latin-america-united-states-1dd5b1c6f4b75f0c3eb5ffcef024f70a,2021-03-31 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guatemala-territorial-disputes-8cbf64932325a3ccb45ac511b8e38d69,2021-12-21 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guillermo-lasso-ecuador-courts-39ea79427c9abed11d859970dbdef80f,2021-04-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guillermo-lasso-ecuador-guayaquil-violence-crime-5ae3283e86d3f5326e9b598dc80c9d21,2021-11-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/guillermo-lasso-quito-rafael-correa-health-south-america-01d613236731b57a87dabfac9b64c272,2021-04-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/haiti-c39d308007112f0a173f25b039869db9,2021-09-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/haiti-hurricanes-hurricane-elsa-b56c497314f44452b058e61c38fe8238,2021-07-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/haiti-kidnapped-alix-dorsainvil-port-au-prince-3235714657b1797bd682ca4ead3706f0,2023-08-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,['education' 'health'],True,False,True,True,False,
english,https://apnews.com/article/haiti-latin-america-d48f8580297f904f9400e5b810d998b8,2021-03-25 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/haiti-referendums-842a1b110d05bbde4789afa8f56e873f,2021-02-04 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/hamas-gaza-middle-east-israel-israel-palestinian-conflict-ab0bfc2b25d2a03756fb0c084fca1a3d,2021-05-18 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec' 'education' 'health'],True,True,True,True,False,
english,https://apnews.com/article/hamas-middle-east-elections-religion-government-and-politics-e88636bc919f8aab455e01fbbd4b4391,2021-04-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/hamas-middle-east-israel-israel-palestinian-conflict-7bba1abb8a7bd0aadc2e796275ecb469,2021-05-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,['health'],True,False,False,True,False,
english,https://apnews.com/article/hamas-middle-east-jerusalem-israel-gaza-strip-8d5162173ff987ea1f13e882b760a63f,2022-02-14 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/harare-coronavirus-pandemic-africa-zimbabwe-robert-mugabe-ddaefd8c71989a1212f323d0ff87c5a8,2021-01-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-africa-kenya-ethiopia-blokedes-96eb0176b1a22c2a48fe3f67965979af,2022-01-29 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://apnews.com/article/health-brazil-coronavirus-pandemic-rio-de-janeiro-5448d0e08ab52c851566fea9bb16f91f,2021-04-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-brazil-jair-bolsonaro-coronavirus-pandemic-latin-america-6c6b7954d7d10cbc77a4a70c90d0cfc8,2021-04-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-business-pakistan-coronavirus-6311666564bdc302f55beb5b260f464f,2021-04-30 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-brazil-d9bfe6ccc7810c3cef07ef9d755bdff9,2021-07-16 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-chile-1bb6d0448033db316c115884656ff259,2021-09-07 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-f7858dc6a9b08db4a64a6da95fe137b1,2021-08-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-haiti-7f315f4d2e9ec71dcc9e8a3deddb1156,2021-08-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-haiti-earthquakes-93ff6b258c62b6a3246a1dd1d6307799,2021-08-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-caribbean-coronavirus-pandemic-united-nations-haiti-f1ebc8a7adb5d295c69ad89fce484b99,2021-07-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-china-coronavirus-pandemic-wuhan-8fa8edb073629c692ac51772e5e9d775,2021-08-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-colombia-caribbean-marriage-argentina-ee4725ec09087ec635c9522650111dc6,2022-03-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-brazil-impeachments-jair-bolsonaro-bcc398f2d0d65855a6700d472cf39ce4,2021-09-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-latin-america-mexico-61e866ebc5b88a882ddcb5b2613a38d5,2021-04-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec' 'health'],True,True,False,True,False,
english,https://apnews.com/article/health-coronavirus-pandemic-latin-america-mexico-d8cc23f58571ef105313a2434d90ff32,2021-02-17 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-malaysia-32c8183e685a506bfd8c5c45ffaf5a82,2021-08-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-malaysia-98e7e6bb25dff6cb470d6755c8dfd0a0,2021-08-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-mexico-fc06d8d29aa28093488ccd6a40997d7d,2021-01-04 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-coronavirus-pandemic-philippines-4935ed3b84db33a7f68768d07099cf2a,2021-08-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-education-coronavirus-pandemic-sri-lanka-strikes-e26124643ff218d2f940f11e004d6436,2021-07-15 00:00:00.000,https://www.osac.gov/Content/Browse/News,['education'],True,False,True,False,False,
english,https://apnews.com/article/health-jamal-khashoggi-business-middle-east-coronavirus-8632734a484057558e254bfc77f67f9c,2021-04-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-lebanon-coronavirus-pandemic-financial-markets-beirut-7a01cc396e715baa2875eff533f39e0d,2021-03-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-lebanon-coronavirus-pandemic-financial-markets-poverty-489828031a80342f03b89a0e1622c5c0,2021-01-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-coronavirus-pandemic-bbe60375d54621b182ec8e10c7ca17ea,2021-07-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-coronavirus-pandemic-coronavirus-vaccine-36446893d8f009267cc4da5c27f374ec,2021-08-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-coronavirus-pandemic-coronavirus-vaccine-47162acf3928e6d6db86ed4340c135b4,2021-08-10 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-coronavirus-pandemic-homicide-63e6f14929db78af0a567fcacee40540,2021-07-28 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-coronavirus-pandemic-referendums-cb2cde1b62e99724b8e211e01b1e88c0,2021-08-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-caribbean-pandemics-coronavirus-pandemic-a5d7085420f944aae06b47747fefd357,2021-08-05 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mexico-coronavirus-a178e2582c6c0a21881ab66535ae97c0,2021-04-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://apnews.com/article/health-mogadishu-coronavirus-pandemic-somalia-aa81aa83d77d387f444c1f6ff405e85a,2021-02-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
